id,taxactionSystem,regdt,workerCount,fssdccount,pfrdcCount,fnsdcCount,hasCloudCryptCertificate,OrgCreationDate,documentsCount,cnt_users,is_prolong
102726,Fixed tax 6% on income +Single tax on imputed income,28.11.2014,0,0,0,2,0,0.364282407,5,0,0
102713,15% flat tax on profits,0.983703704,0,0,0,0,0,0.989976852,0,0,0
108028,Fixed income from profit 5%,26.01.2006,2,0,1,1,0,0.064351852,3,1,1
104094,Fixed income from profit 10%,0.361342593,0,0,0,1,0,0.233726852,5,0,0
103615,General taxation system,0.904456019,2,1,1,1,0,0.989976852,0,0,0
107031,General taxation system,0.859351852,0,1,1,3,1,26.02.2015,6,0,1
108856,General taxation system,26.07.2009,2,0,0,0,0,0.064351852,0,0,0
102613,Fixed tax 6% on income,0.153159722,3,2,2,2,1,0.064351852,7,0,1
104166,General taxation system,0.945439815,1,0,0,0,0,0.649016204,0,1,0
100857,15% flat tax on profits,26.09.2011,1,1,2,2,1,30.03.2016,5,0,1
104022,Fixed income from profit 10%,0.985011574,1,2,2,2,0,0.064351852,4,0,1
108695,Fixed income from profit 7%,0.901793981,1,0,0,0,0,0.27818287,5,0,1
110044,Fixed income from profit 10%,0.697615741,1,0,0,0,0,0.322615741,5,1,0
107896,15% flat tax on profits,0.947627315,0,0,0,0,0,30.11.2015,0,0,0
108874,Fixed income from profit 5%,0.276724537,3,2,2,2,0,0.064351852,7,0,0
104189,Tax patent 3%,0.149710648,3,1,1,2,1,25.01.2015,6,0,1
108222,Fixed income from profit 10%,0.69337963,3,2,2,2,0,0.064351852,7,1,0
102009,15% flat tax on profits,0.776006944,1,2,2,2,1,0.359444444,8,0,1
104942,15% flat tax on profits,0.610821759,0,0,0,0,0,0.65318287,1,0,0
106491,General taxation system,0.195520833,1,0,0,0,0,0.064351852,7,1,0
101550,General taxation system,0.112071759,1,2,2,2,0,25.03.2014,5,0,1
102180,General taxation system,0.073194444,0,1,1,2,1,0.067766204,7,0,1
109383,Fixed income from profit 7%,0.151087963,0,1,1,1,1,0.609421296,5,0,1
104713,General taxation system,0.8628125,0,1,0,2,1,26.04.2016,6,1,0
100256,General taxation system,0.531643519,1,1,1,3,1,0.198310185,8,1,1
109605,General taxation system,0.944050926,2,1,1,1,0,0.860810185,7,1,1
105858,15% flat tax on profits,0.487210648,0,0,0,0,1,0.986516204,2,1,0
103555,Fixed tax 6% on income,0.530069444,2,0,0,0,0,0.064351852,1,0,0
100672,General taxation system,0.739988426,0,0,1,2,1,24.12.2015,4,1,1
100420,Fixed tax 6% on income,0.655266204,1,0,0,0,1,25.09.2015,5,0,1
100948,General taxation system,24.02.2002,1,2,2,1,0,0.064351852,0,0,1
106029,Single tax on imputed income,0.399016204,2,1,1,2,1,0.81568287,6,0,1
104754,General taxation system,0.655266204,0,0,0,0,0,0.82193287,3,0,0
109735,Fixed tax 6% on income,26.08.2012,1,2,2,2,1,0.817766204,5,0,1
102074,Fixed tax 6% on income,28.12.2011,2,2,2,2,1,31.03.2016,6,1,1
106835,15% flat tax on profits,0.6121875,1,1,0,1,1,0.06775463,8,1,1
104612,Single tax on imputed income,0.192037037,1,0,0,0,0,0.525416667,7,0,0
106220,General taxation system,0.734340278,0,1,0,2,1,0.108738426,6,0,1
105493,General taxation system,0.904548611,0,0,0,1,1,0.775416667,5,1,1
108998,Single tax on imputed income,0.985601852,2,2,2,2,0,0.064351852,0,0,1
101547,General taxation system,0.399027778,1,0,0,1,1,24.12.2015,5,1,1
104426,General taxation system,0.524641204,3,0,0,0,0,0.064351852,0,0,0
101640,15% flat tax on profits,0.864976852,0,0,0,0,0,0.573310185,0,0,0
107460,Fixed tax 6% on income,0.735092593,0,0,0,1,0,28.04.2014,4,1,0
105942,General taxation system,24.04.2005,2,0,0,0,0,0.609444444,7,0,1
103234,Fixed tax 6% on income,0.905185185,1,0,0,0,0,0.237893519,7,0,1
100828,Single tax on imputed income,0.48849537,3,1,2,2,1,25.09.2014,6,0,1
109347,15% flat tax on profits,0.901782407,3,0,0,0,1,0.151099537,7,1,1
103776,General taxation system,0.649027778,0,0,0,0,1,0.982361111,4,0,0
108083,Fixed tax 6% on income,0.10931713,0,0,0,0,0,0.069155093,0,0,0
104269,General taxation system,31.12.2015,1,0,0,1,1,0.402476852,4,0,1
106108,Fixed tax 6% on income,26.01.2013,1,1,1,1,0,0.064351852,7,0,0
103254,Single tax on imputed income,27.04.2009,2,2,2,3,1,0.526111111,4,0,1
101351,Fixed tax 6% on income,0.778877315,2,1,1,2,1,24.06.2015,6,1,1
101741,Fixed income from profit 5%,0.56912037,2,1,2,2,0,24.06.2014,8,0,1
107450,Fixed tax 6% on income,0.235115741,1,0,0,0,0,26.03.2015,2,1,1
101192,Single tax on imputed income,28.12.2009,2,0,0,0,0,0.609421296,0,0,1
103243,Fixed tax 6% on income,0.233680556,2,0,0,0,0,0.064351852,6,0,0
100337,Fixed tax 6% on income,0.193449074,1,1,2,2,1,0.862199074,5,0,1
104726,General taxation system,30.03.2015,0,1,0,1,1,30.03.2015,4,0,0
108385,Fixed tax 6% on income,0.863472222,1,0,0,0,0,0.064351852,5,0,1
100193,Fixed income from profit 5%,0.815578704,1,1,0,0,1,24.04.2014,3,0,0
102639,Single tax on imputed income,0.486990741,0,0,0,1,0,0.903171296,0,0,1
105836,Fixed tax 6% on income,29.08.2009,1,2,2,2,1,30.03.2016,6,1,1
106964,General taxation system,25.03.1998,0,2,2,3,1,0.10875,4,0,1
101951,Fixed income from profit 10%,0.524675926,2,1,2,2,0,0.064351852,0,0,1
100096,15% flat tax on profits,0.112071759,5,2,4,2,0,0.73375,8,0,1
109046,Fixed tax 6% on income,28.03.2012,1,2,2,2,1,0.192083333,7,0,1
106291,General taxation system,0.067708333,0,1,1,2,1,27.01.2015,5,0,1
110047,General taxation system,25.07.2013,0,0,0,0,0,0.651782407,7,1,0
105300,General taxation system,26.08.2011,1,0,0,0,0,0.064351852,0,0,0
107993,Fixed tax 6% on income,0.443425926,2,1,2,1,0,0.064351852,0,0,0
103964,Fixed income from profit 7%,0.735648148,2,0,0,0,0,0.064351852,8,0,0
101992,General taxation system,0.989282407,0,1,1,2,0,0.607349537,5,0,1
103379,15% flat tax on profits,0.153148148,0,1,0,3,1,0.613599537,5,0,0
103179,Fixed income from profit 7%,0.779456019,0,2,2,2,1,26.03.2016,3,0,1
106550,General taxation system,0.691377315,3,1,1,2,1,0.483043981,8,0,1
105726,15% flat tax on profits,25.05.2014,0,0,0,0,0,29.10.2014,0,0,0
106279,General taxation system,0.44693287,0,1,1,1,1,24.09.2015,3,1,0
104693,General taxation system,0.821157407,1,0,0,0,0,26.03.2014,8,1,1
105073,General taxation system,0.110798611,2,1,1,2,0,0.064351852,7,0,0
108932,General taxation system,0.526793981,1,1,1,2,1,29.04.2015,6,1,1
104739,Fixed tax 6% on income,0.780902778,1,1,2,1,1,25.03.2016,7,1,1
105712,Fixed tax 6% on income +Single tax on imputed income,0.986377315,2,0,0,0,0,0.064351852,5,0,0
103412,Fixed tax 6% on income,0.738530093,1,0,0,0,0,0.064351852,1,0,0
109676,Fixed tax 6% on income,0.318449074,0,0,0,1,1,0.903171296,5,1,0
107915,Fixed tax 6% on income,0.322604167,1,2,2,2,1,0.11150463,5,0,1
106502,General taxation system,0.780925926,0,0,0,1,0,0.064351852,4,0,0
110034,Fixed tax 6% on income,0.823298611,1,0,0,0,0,0.98443287,0,0,0
101057,15% flat tax on profits,0.487881944,0,0,0,0,0,27.05.2014,7,0,1
101392,General taxation system,0.40525463,0,1,1,2,1,0.071921296,0,0,0
103462,General taxation system,0.14900463,1,1,2,3,1,0.946921296,6,0,1
100920,Single tax on imputed income,0.443414352,3,0,0,0,1,0.528171296,5,0,1
109855,General taxation system,0.192731481,0,0,0,2,1,24.12.2014,0,0,1
108727,General taxation system,0.569131944,0,0,0,0,0,0.071921296,6,0,1
107401,General taxation system,0.902476852,1,1,1,2,0,0.820532407,5,0,0
107478,15% flat tax on profits,0.233009259,0,0,0,0,0,29.03.2015,5,0,1
103398,Fixed tax 6% on income,0.232199074,3,2,3,2,0,31.03.2016,0,0,1
102797,Single tax on imputed income,0.239884259,3,1,1,1,0,0.064351852,2,1,1
106201,Fixed tax 6% on income,0.653865741,0,0,0,1,1,0.36150463,4,0,0
107307,Fixed tax 6% on income,28.11.2013,1,2,2,2,1,0.942777778,6,0,1
101641,Fixed tax 6% on income,0.571226852,1,2,2,2,1,0.321226852,6,0,1
102885,General taxation system,0.655219907,1,1,0,2,1,0.28025463,7,1,1
109279,Fixed tax 6% on income,0.7753125,1,0,0,0,0,30.03.2016,3,0,1
106458,Fixed tax 6% on income +Single tax on imputed income,0.817581019,2,2,2,2,1,0.863587963,8,1,1
108989,General taxation system,0.613541667,2,0,0,0,0,0.064351852,0,0,1
104663,Single tax on imputed income,27.04.2000,1,1,1,2,0,0.448310185,0,0,0
100292,15% flat tax on profits,0.40306713,3,2,0,0,0,0.064351852,0,0,1
103354,Fixed tax 6% on income,0.405243056,0,0,0,2,1,0.23375,6,1,1
100261,15% flat tax on profits,26.04.2015,0,0,0,0,0,29.04.2015,0,0,0
102170,Fixed tax 6% on income,0.858680556,1,1,1,2,1,29.01.2015,7,1,1
101208,General taxation system,29.01.2014,1,0,0,0,0,0.064351852,4,0,0
104158,General taxation system,0.81775463,0,2,2,3,1,0.31775463,5,1,1
101296,15% flat tax on profits,0.610127315,1,0,0,0,0,0.818460648,4,0,0
102869,Fixed income from profit 7%,0.364895833,1,0,0,0,0,0.649027778,4,0,0
108658,Single tax on imputed income,0.816956019,2,2,2,3,1,0.064351852,7,0,1
104578,Fixed income from profit 125%,0.073287037,0,1,1,1,1,25.03.2016,4,0,0
104450,15% flat tax on profits,0.942743056,1,2,3,2,1,0.064351852,7,0,1
107765,Fixed income from profit 5%,0.447592593,1,2,2,2,1,0.064351852,8,1,1
106983,Fixed tax 6% on income,0.739976852,0,0,0,0,0,25.03.2015,6,0,1
101364,Single tax on imputed income,0.569050926,2,0,0,0,0,0.064351852,0,0,0
109258,General taxation system,28.11.2015,0,1,0,1,1,0.405960648,5,0,1
109941,General taxation system,0.319155093,0,1,1,2,1,0.65318287,4,0,1
106955,Single tax on imputed income,28.02.2001,1,1,1,2,0,0.064351852,5,1,0
104737,Tax patent 3%,28.01.2015,0,1,1,1,1,0.069849537,5,1,1
109177,Fixed tax 6% on income,0.948321759,0,0,0,0,0,0.899027778,0,0,0
103323,General taxation system,0.901736111,2,1,2,2,0,0.064351852,1,1,0
106854,Single tax on imputed income,0.779502315,0,1,2,2,1,0.150416667,1,0,1
108912,Fixed income from profit 10%,0.90244213,1,0,0,0,0,0.064351852,7,0,0
109017,Fixed tax 6% on income,0.320543981,0,0,0,0,1,24.07.2015,1,0,0
103032,Single tax on imputed income,0.694050926,2,2,3,3,1,0.359444444,8,1,1
100631,15% flat tax on profits,0001-01-01 00:00:00.0000000,0,0,0,0,0,0.064351852,4,0,0
101799,General taxation system,0.14900463,0,0,0,0,0,26.03.2014,0,0,0
104535,General taxation system,0.737106481,4,2,2,2,0,0.526111111,0,0,1
101768,General taxation system,0.109409722,0,0,0,0,0,0.361516204,1,0,0
102192,Fixed tax 6% on income,28.02.2016,0,0,0,1,1,0.857349537,4,2,1
104208,Single tax on imputed income,0.486435185,0,0,0,2,1,0.064351852,7,1,0
101890,15% flat tax on profits,0.612881944,1,0,0,0,0,0.064351852,0,0,0
106688,15% flat tax on profits,26.04.2014,0,1,0,1,1,0.651087963,6,0,0
105231,15% flat tax on profits,0.1934375,0,0,0,0,1,0.694155093,1,0,0
103272,Single tax on imputed income,0.652986111,3,2,3,2,0,0.064351852,2,0,1
107200,General taxation system,0.405868056,2,0,0,0,0,0.064351852,8,1,1
105393,15% flat tax on profits,0.901539352,0,0,0,0,0,0.446226852,0,0,0
109816,Fixed tax 6% on income,0.442025463,0,0,0,0,1,0.614976852,6,1,1
107761,Fixed tax 6% on income,0.696921296,2,2,2,2,1,0.863587963,7,0,0
102428,General taxation system,0.692650463,2,0,1,0,0,0.064351852,0,0,1
101031,General taxation system,27.03.2014,0,0,0,0,0,0.524016204,4,0,0
109165,Fixed tax 6% on income,27.01.2014,1,2,1,2,1,0.275393519,5,0,1
100726,15% flat tax on profits,0.403842593,3,0,0,0,0,0.988587963,0,0,1
109359,Fixed tax 6% on income,0.237905093,0,0,0,0,0,30.08.2015,0,0,0
104356,Fixed tax 6% on income,28.06.2013,0,2,2,2,1,0.985810185,5,1,1
101966,Single tax on imputed income,0.109340278,3,2,2,2,0,0.064351852,5,1,0
102422,15% flat tax on profits,0.489884259,0,2,2,2,1,0.276111111,5,0,1
101560,Fixed tax 6% on income +Single tax on imputed income,0.984270833,2,1,0,1,0,0.48650463,0,1,1
103421,Fixed tax 6% on income,0.323229167,1,0,0,0,0,0.692083333,3,0,0
102671,Fixed tax 6% on income,0.235787037,1,1,2,2,1,27.11.2014,5,1,1
106627,15% flat tax on profits,0.94275463,0,1,1,1,0,25.09.2014,5,0,0
109509,General taxation system,0.444733796,2,0,0,0,0,0.274710648,0,0,0
103655,Fixed tax 6% on income,27.08.2012,0,1,1,2,1,0.739976852,6,0,1
100452,15% flat tax on profits,0.239282407,4,1,0,1,1,0.94068287,8,1,1
109690,General taxation system,0.489988426,1,0,0,0,0,24.01.2016,4,0,0
108507,General taxation system,0.14900463,0,1,0,3,1,0.526782407,6,0,1
103321,General taxation system,29.10.2014,0,1,1,2,0,26.10.2014,4,0,0
103134,General taxation system,0.737106481,1,0,0,0,0,0.064351852,0,0,0
103711,General taxation system,0.691331019,1,2,3,1,0,0.064351852,0,0,1
100455,Fixed income from profit 7% +Single tax on imputed income,0.323194444,3,2,3,2,1,29.03.2016,0,0,1
105702,15% flat tax on profits,30.08.2012,2,0,0,0,0,0.11150463,5,1,1
101684,Fixed income from profit 7%,0.69275463,1,2,2,2,1,0.694143519,7,1,1
108154,Fixed tax 6% on income,0.444756944,1,2,2,2,1,30.03.2016,6,0,1
102246,Fixed income from profit 7%,0.611493056,2,2,2,2,1,28.08.2014,7,1,1
101537,General taxation system,0.197627315,0,0,0,0,1,0.405960648,0,0,0
101023,General taxation system,0.197627315,0,1,1,2,1,0.613599537,5,1,1
100274,Fixed income from profit 5%,25.09.2011,1,2,2,2,0,0.400416667,0,0,1
102002,General taxation system,0.443414352,2,1,1,2,1,0.822627315,7,1,1
108900,15% flat tax on profits,0.318449074,0,0,0,0,0,25.04.2014,2,0,1
101864,Fixed tax 6% on income,0.066331019,3,1,0,1,0,0.40525463,8,1,0
103552,Fixed tax 6% on income,0.568402778,0,0,0,1,1,0.85943287,2,0,1
108381,General taxation system,0.524699074,0,1,2,2,1,0.56568287,2,0,0
102080,Single tax on imputed income,0.234259259,2,2,2,2,1,0.775393519,7,0,1
104594,General taxation system,0.60943287,1,1,1,0,1,24.04.2015,4,0,0
101142,Fixed tax 6% on income,27.12.2013,4,2,2,2,1,0.692083333,7,0,1
108728,General taxation system,0.071226852,1,1,1,3,1,0.905949074,7,0,1
102724,15% flat tax on profits,0.861516204,0,1,1,0,1,0.569849537,0,0,0
110028,Single tax on imputed income,0.318252315,2,1,2,3,1,0.064351852,4,0,1
106520,15% flat tax on profits,0.108564815,2,1,1,2,1,0.317766204,5,0,1
110089,General taxation system,28.04.2013,3,0,0,0,0,0.612199074,0,0,1
103125,Fixed tax 6% on income,0.317037037,0,0,0,0,0,0.064351852,6,1,1
105503,Tax patent 3% +Single tax on imputed income,0.44068287,1,1,2,2,1,27.03.2015,4,0,1
107566,15% flat tax on profits,27.08.1999,1,0,0,0,0,28.01.2015,1,0,1
100848,Fixed tax 6% on income,0.734398148,2,2,2,2,1,0.400416667,7,0,1
103190,Single tax on imputed income,28.09.2006,1,2,2,2,1,0.900416667,8,0,1
109049,Fixed tax 6% on income,0.6128125,2,0,1,0,0,0.901111111,0,0,1
108327,Single tax on imputed income,28.03.1999,1,2,2,2,1,24.03.2016,6,0,1
104345,General taxation system,0.529537037,1,0,0,0,0,0.064351852,4,0,0
102590,Single tax on imputed income,0.362002315,1,0,2,1,0,0.860115741,0,0,1
109112,Fixed tax 6% on income,0.399016204,0,1,2,2,1,0.698310185,3,1,1
108300,General taxation system,0.987199074,0,2,2,2,1,0.070532407,0,1,1
101297,General taxation system,0.446238426,0,1,1,3,1,0.987905093,5,0,0
109870,Fixed tax 6% on income,0.5684375,2,1,2,2,1,0.239282407,6,0,1
105896,Single tax on imputed income,27.08.2007,1,2,2,2,1,0.064351852,5,0,1
102116,General taxation system,0.652430556,1,2,2,3,1,0.942083333,6,1,1
106781,Fixed tax 6% on income,0.274027778,0,0,0,1,1,0.399027778,0,0,0
100767,Single tax on imputed income,26.12.2008,3,0,0,0,0,0.064351852,0,0,0
100943,General taxation system,0.486493056,0,2,2,2,1,0.81568287,0,0,1
105948,Fixed tax 6% on income,0.610115741,0,1,2,1,0,24.09.2014,3,1,0
107556,General taxation system,0.565694444,0,1,0,1,1,31.12.2015,4,1,1
104938,Fixed tax 6% on income,0.364282407,0,0,0,0,0,0.524016204,5,1,1
109730,General taxation system,0.614282407,0,0,0,0,0,24.04.2015,0,0,0
103181,Fixed tax 6% on income,0.905231481,1,2,2,2,1,0.900416667,7,1,1
108186,General taxation system,0.442060185,0,0,0,0,0,0.944143519,6,0,1
101515,Fixed tax 6% on income,0.066354167,2,2,2,2,1,0.60875,6,0,1
106296,Fixed income from profit 7%,0.94693287,1,1,1,1,1,0.530266204,5,1,1
106475,General taxation system,0.488541667,3,2,2,0,0,0.064351852,3,0,0
100907,General taxation system,0.448275463,0,0,0,3,1,0.942083333,6,0,1
106230,Fixed tax 6% on income,0.441342593,1,0,0,0,0,0.484421296,6,0,1
104358,General taxation system,0.071157407,2,2,2,1,0,24.03.2016,0,0,1
102963,General taxation system,29.03.2013,1,2,1,2,1,0.317777778,3,0,0
109072,General taxation system,0.321793981,1,0,0,0,0,0.567777778,1,0,1
104397,15% flat tax on profits,0.823310185,0,1,1,1,1,0.239976852,6,0,1
101037,General taxation system,24.05.2008,2,0,0,0,0,0.064351852,0,0,1
107575,Fixed income from profit 10%,0.196203704,2,0,0,0,0,0.651087963,7,0,0
104154,General taxation system,0.572592593,0,0,0,0,0,0.064351852,4,0,0
102711,Fixed tax 6% on income,0.941261574,2,0,0,0,0,0.064351852,7,0,1
107316,Fixed tax 6% on income,0.239976852,1,1,1,2,1,0.739282407,5,0,1
107597,Fixed tax 6% on income,0.110763889,0,1,2,2,0,0.69275463,5,0,0
100266,General taxation system,0.489976852,1,1,2,3,1,0.73443287,6,0,0
102973,Single tax on imputed income,24.11.2000,1,1,3,2,0,0.064351852,1,0,0
100990,Fixed tax 6% on income,0.696828704,0,2,0,2,1,27.12.2014,0,0,1
109126,General taxation system,0.195532407,0,1,0,1,1,30.01.2015,2,0,0
109877,Fixed income from profit 7%,0.317766204,2,0,0,0,1,25.03.2015,5,1,0
109122,15% flat tax on profits,0.403831019,0,0,0,0,0,0.778877315,3,0,0
110039,General taxation system,0.778171296,0,2,2,3,1,0.694143519,5,0,0
100145,Fixed tax 6% on income,0.154571759,0,0,0,0,1,0.612210648,0,0,0
106466,15% flat tax on profits,0.983726852,0,0,0,0,0,0.739282407,4,0,0
109394,General taxation system,24.06.2015,0,1,0,2,1,0.90318287,5,0,1
103165,General taxation system,26.04.2014,0,0,0,1,1,0.525393519,1,0,0
104540,General taxation system,0.692060185,1,1,2,3,1,31.03.2016,7,1,0
105296,Fixed tax 6% on income,0.281550926,0,0,0,0,0,0.151111111,6,0,1
104746,General taxation system,27.01.2014,0,2,1,2,0,0.484421296,0,0,0
109890,Fixed income from profit 5%,0.237893519,2,0,1,2,1,0.149710648,4,1,0
104796,15% flat tax on profits,28.06.2015,0,0,0,0,0,0.360821759,1,0,0
103772,Fixed tax 6% on income,0.278842593,3,0,0,0,0,0.064351852,7,0,1
104989,Fixed tax 6% on income,0.1496875,1,0,0,0,0,0.064351852,3,1,0
105237,Fixed income from profit 125%,0.77599537,3,2,2,2,1,24.03.2016,0,0,1
109851,General taxation system,0.613553241,0,0,0,1,0,0.739282407,3,0,0
107438,General taxation system,0.944143519,1,0,0,0,0,25.06.2014,0,1,0
107081,General taxation system,0.656655093,1,0,0,1,1,26.11.2015,4,0,0
105031,Fixed tax 6% on income,0.234409722,0,0,0,0,0,0.108726852,4,0,0
103450,Fixed tax 6% on income,30.10.2014,0,1,0,1,1,0.864976852,2,0,0
103666,General taxation system,0.983715278,1,2,2,3,1,0.900416667,7,0,1
106804,General taxation system,0.445520833,0,0,0,3,1,0.442071759,0,0,1
109369,Single tax on imputed income,0.90099537,2,0,0,0,0,0.110115741,0,0,0
103986,15% flat tax on profits,31.12.2015,1,1,0,1,1,0.11150463,3,0,1
107554,General taxation system,31.05.2015,0,1,1,2,1,0.65318287,4,1,1
107218,General taxation system,0.816365741,0,2,2,3,1,0.359421296,7,1,1
105322,Fixed tax 6% on income,0.401099537,0,1,1,1,0,0.35943287,4,0,1
102961,15% flat tax on profits,24.09.2012,0,1,0,1,1,0.858726852,2,0,0
109887,General taxation system,0.692037037,0,2,1,3,1,0.69068287,7,0,1
102936,General taxation system,29.04.2014,0,1,1,2,0,0.064351852,7,1,0
108298,15% flat tax on profits,0.400277778,1,2,2,2,1,0.484444444,7,0,1
107451,Fixed income from profit 125%,0.196226852,1,1,1,1,1,30.12.2014,4,0,1
100376,Fixed tax 6% on income,0.780752315,0,0,0,0,1,0.274016204,3,0,0
102819,General taxation system,0.987199074,0,2,1,3,1,0.487893519,6,0,1
103017,General taxation system,0.902465278,0,2,1,3,1,0.234421296,5,0,1
103746,15% flat tax on profits,0.528159722,3,2,1,1,1,0.649016204,8,1,1
100400,Fixed tax 6% on income,0.609421296,0,1,2,1,0,0.900393519,4,0,0
105254,Fixed tax 6% on income,0.817025463,0,0,0,1,1,0.85943287,2,0,1
106816,Fixed income from profit 10%,0.44337963,3,0,0,0,0,0.064351852,9,1,1
105459,Fixed income from profit 125%,0.364282407,0,1,0,2,1,0.607349537,4,0,1
108903,Single tax on imputed income,24.08.1998,2,2,3,2,0,0.064351852,2,0,0
109658,15% flat tax on profits,30.09.2005,3,1,0,1,1,0.448310185,1,0,1
108978,Fixed income from profit 10%,0.357291667,2,0,0,0,0,0.064351852,8,0,0
107106,Fixed tax 6% on income,0.817048611,2,1,1,0,1,29.01.2015,0,1,0
105252,General taxation system,31.03.2015,1,1,1,2,1,0.85943287,5,0,1
102646,Fixed tax 6% on income,0.942048611,1,0,0,0,0,0.73375,4,0,1
106786,Fixed income from profit 6%,30.11.2014,0,0,0,0,0,0.487210648,2,0,0
103070,General taxation system,0.280659722,0,0,0,2,1,0.948321759,0,0,0
103185,General taxation system,0.612905093,0,0,0,0,0,24.08.2015,4,0,1
106826,General taxation system,0.489293981,0,1,0,1,1,0.607361111,3,0,1
109966,General taxation system,30.08.1998,1,0,0,2,1,0.107349537,7,0,1
105106,General taxation system,0.402488426,0,0,0,0,0,0.861516204,0,0,0
100013,Fixed tax 6% on income,24.12.2007,1,0,0,0,0,0.859444444,5,1,1
109583,Fixed tax 6% on income,0.780752315,2,2,2,2,1,0.942083333,7,1,1
100940,Fixed tax 6% on income +Single tax on imputed income,25.05.2004,2,0,0,0,0,30.03.2016,0,0,1
100895,General taxation system,27.12.2013,0,2,2,3,1,0.900416667,7,0,1
101643,Single tax on imputed income,0.111377315,0,0,0,0,0,29.10.2014,0,0,0
103227,Single tax on imputed income,0.571041667,0,1,2,2,1,0.448310185,0,0,1
101682,General taxation system,0.360810185,0,1,0,2,0,0.943449074,6,0,0
109302,General taxation system,0.776759259,0,0,0,0,0,0.69068287,0,0,0
109300,15% flat tax on profits,0.321122685,0,1,1,1,1,0.901099537,1,1,0
102578,Fixed income from profit 5%,0.816238426,0,0,0,0,0,0.487893519,7,0,1
107178,Single tax on imputed income,28.06.2015,1,0,0,0,0,0.108738426,4,0,0
108128,Fixed tax 6% on income,0.69693287,0,1,1,1,1,0.107361111,2,0,1
107628,Fixed tax 6% on income,0.568449074,0,0,0,0,0,0.568449074,0,0,0
107459,General taxation system,0.737905093,1,1,1,2,1,27.08.2015,6,1,1
100803,15% flat tax on profits,0.232314815,0,1,1,2,1,0.359444444,4,0,1
109151,Single tax on imputed income,30.06.2006,0,0,0,2,1,0.734421296,0,0,1
109923,Fixed income from profit 5%,28.10.2011,1,2,2,2,0,27.03.2014,4,0,1
101448,Fixed income from profit 5%,28.06.2015,1,1,1,0,1,0.444155093,7,1,1
107835,General taxation system,0.198298611,0,0,0,0,1,0.698310185,0,0,0
109118,Fixed tax 6% on income,0.608043981,2,0,0,0,0,0.985821759,4,0,1
101314,General taxation system,0.567662037,1,1,1,2,1,0.483738426,7,1,1
104622,Single tax on imputed income,0.982800926,2,2,2,2,1,0.698310185,4,0,1
103881,Single tax on imputed income,0.153136574,2,1,1,1,1,26.03.2015,0,0,1
106347,General taxation system,0.107997685,1,1,0,2,0,0.069837963,5,1,0
103981,General taxation system,0.607337963,1,0,0,3,1,24.03.2014,6,0,1
107908,15% flat tax on profits,30.07.1993,2,1,2,2,1,0.735810185,7,0,0
100854,General taxation system,0.858043981,0,0,0,1,1,0.775405093,3,0,0
109614,15% flat tax on profits,24.07.2015,0,1,1,1,1,0.153877315,5,0,1
104769,General taxation system,0.280914352,1,0,1,2,1,24.07.2015,7,0,1
106049,General taxation system,29.11.2006,3,0,0,0,0,0.064351852,0,0,0
102190,Fixed tax 6% on income,0.9003125,0,2,2,2,1,31.03.2014,3,0,1
101676,15% flat tax on profits +Single tax on imputed income,0.739247685,1,0,0,0,0,0.064351852,5,0,0
104291,General taxation system,24.08.2014,0,1,2,2,0,24.01.2015,6,1,1
101600,General taxation system,0.610798611,0,2,2,3,1,0.48375,7,1,1
106586,Fixed tax 6% on income,26.04.2001,2,1,0,0,1,0.233055556,5,0,1
108073,15% flat tax on profits,0.608703704,2,1,1,1,1,30.03.2016,0,0,1
107506,Single tax on imputed income,0.6940625,0,2,2,2,1,0.775393519,3,0,1
108179,General taxation system,0.901099537,0,0,0,0,0,0.238599537,0,0,1
106233,General taxation system,27.05.2014,0,1,0,2,0,0.901782407,5,0,0
109024,Single tax on imputed income,0.406608796,1,0,0,0,0,0.650416667,0,0,1
100359,General taxation system,0.942743056,0,0,0,0,0,0.064351852,6,0,0
107604,15% flat tax on profits,0.321215278,0,1,1,1,1,24.10.2014,7,0,1
109278,Fixed income from profit 7%,24.12.2013,0,0,0,0,0,0.064351852,3,0,0
106006,Fixed tax 6% on income,29.10.2012,1,1,1,2,1,0.945532407,6,0,1
107825,Single tax on imputed income,24.12.2001,0,1,2,2,1,0.489976852,0,0,1
106319,15% flat tax on profits,25.05.2009,0,2,1,1,1,0.064351852,7,1,1
104262,General taxation system,31.05.2013,3,0,0,0,0,0.649016204,7,0,0
104066,Tax patent 3%,0.196736111,1,2,1,1,0,31.03.2015,6,0,1
107929,Single tax on imputed income,0.107233796,1,1,2,2,1,27.03.2016,0,0,1
100510,15% flat tax on profits,0.195486111,5,1,2,2,1,0.609444444,6,1,1
108642,Fixed tax 6% on income,0.525393519,0,0,0,0,1,0.85943287,0,0,1
107357,General taxation system,0.528171296,3,0,0,0,0,30.06.2014,0,1,0
105408,15% flat tax on profits,0.525393519,1,2,2,2,1,0.064351852,6,0,0
104132,15% flat tax on profits,0.14962963,1,0,0,0,0,0.901099537,6,0,1
103443,Fixed income from profit 10%,0.946157407,0,0,0,1,1,0.98443287,6,0,1
109438,Fixed tax 6% on income,0.611423611,3,0,0,0,0,0.692083333,0,0,1
103305,Single tax on imputed income,0.070416667,1,1,2,1,0,0.064351852,4,1,0
104333,15% flat tax on profits,0.821099537,2,0,3,2,1,26.03.2016,6,0,0
